term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2008-06-30 00:00:00')],-1.0009805136453291,0.8336695872208201,-1.2006921314981258,0.22987064749253117,-2.63494287960451,0.6329818523138515
C(date)[T.Timestamp('2008-07-31 00:00:00')],-0.5289309100059112,0.520606318476088,-1.0159901853557807,0.3096340602968337,-1.549300544343033,0.4914387243312106
C(date)[T.Timestamp('2008-08-31 00:00:00')],-0.4495933549838164,0.6480329178209343,-0.6937816623507526,0.48781914429801654,-1.7197145347092522,0.8205278247416192
C(date)[T.Timestamp('2008-09-30 00:00:00')],-0.8479807234439865,0.6945039362757762,-1.2209876419005163,0.2220906988986684,-2.2091834256658087,0.5132219787778356
C(date)[T.Timestamp('2008-10-31 00:00:00')],-1.4571192458931677,0.7375648562507686,-1.9755811757356208,0.048202232390914174,-2.9027198004071364,-0.01151869137919892
C(date)[T.Timestamp('2008-11-30 00:00:00')],-1.2007410219892365,0.7754408922057022,-1.5484623445299481,0.12151102100926722,-2.720577242852019,0.3190951988735462
C(date)[T.Timestamp('2008-12-31 00:00:00')],-0.8197698544469972,0.643317114893792,-1.2742857845190962,0.20256215260468569,-2.0806482302770455,0.4411085213830509
C(date)[T.Timestamp('2009-01-31 00:00:00')],-1.6204901253253696,0.7064700913332587,-2.293784471848145,0.02180288180058186,-3.005146060493279,-0.2358341901574601
C(date)[T.Timestamp('2009-02-28 00:00:00')],-1.600204443452304,0.7876399169924649,-2.0316446753518367,0.04218964049128883,-3.143950313543653,-0.056458573360954833
C(date)[T.Timestamp('2009-03-31 00:00:00')],-0.6739957332956114,0.6537335076131129,-1.0309946261688179,0.30254333983230863,-1.9552898637043539,0.607298397113131
C(date)[T.Timestamp('2009-04-30 00:00:00')],-0.08635862607715278,0.7101766322521793,-0.12160161592938384,0.9032145336620598,-1.4782792479533708,1.3055619957990654
C(date)[T.Timestamp('2009-05-31 00:00:00')],-0.8800003168987275,0.674390745433742,-1.3048819588008216,0.19193304537127986,-2.2017818894559817,0.44178125565852666
C(date)[T.Timestamp('2009-06-30 00:00:00')],-0.9571604704224042,0.6290906195388897,-1.5214985579088476,0.12813477292954237,-2.1901554277306174,0.27583448688580914
C(date)[T.Timestamp('2009-07-31 00:00:00')],-0.13129258147284323,0.5063483330355057,-0.25929300623102247,0.7954091751545589,-1.1237170778543273,0.8611319149086409
C(date)[T.Timestamp('2009-08-31 00:00:00')],-0.6092212200358009,0.6530227204610186,-0.9329249977791051,0.35085869457045504,-1.889122233225765,0.670679793154163
C(date)[T.Timestamp('2009-09-30 00:00:00')],-0.4876021723571684,0.6151922719550231,-0.7926012640042025,0.42801017206122405,-1.693356868956384,0.7181525242420472
C(date)[T.Timestamp('2009-10-31 00:00:00')],-1.0714116724858394,0.7013958344824577,-1.527542109337457,0.12662626450738199,-2.4461222469778736,0.3032989020061947
C(date)[T.Timestamp('2009-11-30 00:00:00')],-0.6727539284799788,0.6161104335412703,-1.0919372434794423,0.2748606862141362,-1.880308188720227,0.5348003317602694
