term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2006-12-31 00:00:00')],-0.19122651080027253,0.4352600612019334,-0.4393385193031883,0.6604162674817242,-1.0443205546647616,0.6618675330642166
C(date)[T.Timestamp('2007-01-31 00:00:00')],-0.1923517711026976,0.4716290606681456,-0.40784545979884584,0.6833871362729147,-1.116727744074719,0.7320242018693238
C(date)[T.Timestamp('2007-02-28 00:00:00')],-0.27983425523322697,0.3553994665756894,-0.7873795026465823,0.4310597420311424,-0.9764044098463249,0.41673589937987093
C(date)[T.Timestamp('2007-03-31 00:00:00')],-0.24392088326901384,0.4498152784703343,-0.5422690045089267,0.5876332048188786,-1.1255426287667243,0.6377008622286966
C(date)[T.Timestamp('2007-04-30 00:00:00')],-0.23879914124769572,0.5548100231130797,-0.43041605468440575,0.6668930187761253,-1.3262068048111668,0.8486085223157753
C(date)[T.Timestamp('2007-05-31 00:00:00')],-0.31604904962834623,0.6401363293867536,-0.4937214701298381,0.6215029001426349,-1.5706932004220522,0.9385951011653598
C(date)[T.Timestamp('2007-06-30 00:00:00')],-0.4273394111837151,0.5037086790293421,-0.8483860393416442,0.39622301497372436,-1.4145902807814716,0.5599114584140414
C(date)[T.Timestamp('2007-07-31 00:00:00')],-0.6993900378146842,0.5377513113066172,-1.3005826729000818,0.19340134112964336,-1.7533632406148407,0.35458316498547227
C(date)[T.Timestamp('2007-08-31 00:00:00')],-0.5519030860958585,0.5796398635212408,-0.9521482576148493,0.34102179795358367,-1.6879763426012027,0.5841701704094857
C(date)[T.Timestamp('2007-09-30 00:00:00')],-0.5460672580993072,0.5115101294287333,-1.0675590309602825,0.28571947238690465,-1.5486086895070463,0.45647417330843176
C(date)[T.Timestamp('2007-10-31 00:00:00')],-0.5834130994903322,0.6246926791158133,-0.9339201802654259,0.3503450682999142,-1.807788251963163,0.6409620529824986
C(date)[T.Timestamp('2007-11-30 00:00:00')],-0.9034288175595877,0.7721895264386214,-1.1699573571351698,0.24201812991393867,-2.4168924786183252,0.61003484349915
C(date)[T.Timestamp('2007-12-31 00:00:00')],-0.7008071325422165,0.6686794972650504,-1.0480463890527085,0.2946172345786108,-2.0113948643820647,0.6097805992976317
C(date)[T.Timestamp('2008-01-31 00:00:00')],-0.6399282527983431,0.6863448156400143,-0.9323713652613695,0.3511446378510943,-1.9851393724285544,0.7052828668318681
C(date)[T.Timestamp('2008-02-29 00:00:00')],-0.8556486212038346,0.6009039765165092,-1.423935694624791,0.15446508785009802,-2.033398773343095,0.3221015309354258
C(date)[T.Timestamp('2008-03-31 00:00:00')],-0.5223747617840718,0.46279241116066927,-1.128745306073563,0.259005291073349,-1.4294312199774362,0.3846816964092925
C(date)[T.Timestamp('2008-04-30 00:00:00')],-0.49276686612184084,0.5446691289288773,-0.9047086386021084,0.3656197633780144,-1.5602987423132437,0.5747650100695619
